IFID,pairID,Relation,ClusterID,CFID,SpaceGroup,CrystForm,PdbID,DomainInterfaceID,SurfaceArea,InterfaceUnit,ChainPfamArch,InAsu,InPdb,InPisa,ASU,PDBBA,PDBBAID,PISABA,PISABAID,UnpCode,#CfgCluster,#EntryCluster,MinSeqIdentity,#CfgRelation,#EntryRelation,#EntryHomo,#EntryHetero,#EntryIntra,ClusterInterface,MediumSurfaceArea,Name,Species,chainA,chainB
IF16366,(NDUF_B7)(NDUF_B8),20402,1,77,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(6),7v2k,16,876.5,AB,(NDUF_B8);(NDUF_B7),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,F1RWL7_PIG;F1SCH1_PIG,,,,,,,,,,,"COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT;NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18",Sus scrofa;Sus scrofa,c,v
IF16365,(NDUF_B7)(NDUF_B8),20402,1,78,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(7),7v2r,16,923.85,AB,(NDUF_B8);(NDUF_B7),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,F1RWL7_PIG;F1SCH1_PIG,,,,,,,,,,,"COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT;NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18",Sus scrofa;Sus scrofa,c,v
IF16364,(NDUF_B7)(NDUF_B8),20402,1,79,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(8),7v30,16,885.95,AB,(NDUF_B8);(NDUF_B7),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,F1RWL7_PIG;F1SCH1_PIG,,,,,,,,,,,"COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT;NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18",Sus scrofa;Sus scrofa,c,v
IF16363,(NDUF_B7)(NDUF_B8),20402,1,80,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(9),7v31,16,921.1,AB,(NDUF_B8);(NDUF_B7),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,F1RWL7_PIG;F1SCH1_PIG,,,,,,,,,,,"COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT;NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18",Sus scrofa;Sus scrofa,c,v
IF16362,(NDUF_B7)(NDUF_B8),20402,1,81,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(10),7v32,16,893.1,AB,(NDUF_B8);(NDUF_B7),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,F1RWL7_PIG;F1SCH1_PIG,,,,,,,,,,,"COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT;NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18",Sus scrofa;Sus scrofa,c,v
IF16361,(NDUF_B7)(NDUF_B8),20402,1,82,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(11),7v33,16,922.6,AB,(NDUF_B8);(NDUF_B7),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,F1RWL7_PIG;F1SCH1_PIG,,,,,,,,,,,"COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT;NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18",Sus scrofa;Sus scrofa,c,v
IF16360,(NDUF_B7)(NDUF_B8),20402,1,83,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(12),7v3m,16,903.7,AB,(NDUF_B8);(NDUF_B7),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,F1RWL7_PIG;F1SCH1_PIG,,,,,,,,,,,"COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT;NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18",Sus scrofa;Sus scrofa,c,v
IF16359,(NDUF_B7)(NDUF_B8),20402,1,88,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabc(1),7vbl,15,894.4,AB,(NDUF_B7);(NDUF_B8),1,1,0,ABCDEFGHIJKLMNOPQRSTUVWXYZabc,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC),1,-,-1,F1SCH1_PIG;F1RWL7_PIG,,,,,,,,,,,"NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Sus scrofa;Sus scrofa,v,c
IF16358,(NDUF_B7)(NDUF_B8),20402,1,89,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabc(2),7vbp,15,935.6,AB,(NDUF_B7);(NDUF_B8),1,1,0,ABCDEFGHIJKLMNOPQRSTUVWXYZabc,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC),1,-,-1,F1SCH1_PIG;F1RWL7_PIG,,,,,,,,,,,"NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Sus scrofa;Sus scrofa,v,c
IF16357,(NDUF_B7)(NDUF_B8),20402,1,90,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabc(3),7vc0,15,908.1,AB,(NDUF_B7);(NDUF_B8),1,1,0,ABCDEFGHIJKLMNOPQRSTUVWXYZabc,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC),1,-,-1,F1SCH1_PIG;F1RWL7_PIG,,,,,,,,,,,"NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Sus scrofa;Sus scrofa,v,c
IF16356,(NDUF_B7)(NDUF_B8),20402,1,91,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabc(4),7vwl,15,909.2,AB,(NDUF_B7);(NDUF_B8),1,1,0,ABCDEFGHIJKLMNOPQRSTUVWXYZabc,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC),1,-,-1,F1SCH1_PIG;F1RWL7_PIG,,,,,,,,,,,"NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT,COMPLEX I-B18;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Sus scrofa;Sus scrofa,v,c
IF16355,(NDUF_B7)(NDUF_B8),20402,1,69,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(1),7zd6,155,912.15,AB,(NDUF_B7);(NDUF_B8),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,W5P5V3_SHEEP;W5Q1B0_SHEEP,,,,,,,,,,,"COMPLEX I-B18,NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Ovis aries;Ovis aries,s,v
IF16354,(NDUF_B7)(NDUF_B8),20402,1,67,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(1),7zdh,160,914.75,AB,(NDUF_B7);(NDUF_B8),1,1,1,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,W5P5V3_SHEEP;W5Q1B0_SHEEP,,,,,,,,,,,"COMPLEX I-B18,NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Ovis aries;Ovis aries,s,v
IF16353,(NDUF_B7)(NDUF_B8),20402,1,70,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(2),7zdj,158,897.15,AB,(NDUF_B7);(NDUF_B8),1,1,1,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,W5P5V3_SHEEP;W5Q1B0_SHEEP,,,,,,,,,,,"NADH DEHYDROGENASE [UBIQUINONE] 1 BETA SUBCOMPLEX SUBUNIT 7,NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Ovis aries;Ovis aries,s,v
IF16352,(NDUF_B7)(NDUF_B8),20402,1,44,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(29),7zdm,119,926,AB,(NDUF_B7);(NDUF_B8),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,W5P5V3_SHEEP;W5Q1B0_SHEEP,,,,,,,,,,,"NADH:ubiquinone oxidoreductase subunit B7;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Ovis aries;Ovis aries,s,v
IF16351,(NDUF_B7)(NDUF_B8),20402,1,71,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(3),7zdp,157,934.6,AB,(NDUF_B7);(NDUF_B8),1,1,1,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,W5P5V3_SHEEP;W5Q1B0_SHEEP,,,,,,,,,,,"NADH DEHYDROGENASE [UBIQUINONE] 1 BETA SUBCOMPLEX SUBUNIT 7,NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Ovis aries;Ovis aries,s,v
IF16350,(NDUF_B7)(NDUF_B8),20402,1,68,P 1(EMI),A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr(2),7zeb,160,935.75,AB,(NDUF_B7);(NDUF_B8),1,1,0,A2BCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqr,A2BCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN)(AO)(AP)(AQ)(AR),1,-,-1,W5P5V3_SHEEP;W5Q1B0_SHEEP,,,,,,,,,,,"COMPLEX I-B18,NADH-UBIQUINONE OXIDOREDUCTASE B18 SUBUNIT;COMPLEX I-ASHI,NADH-UBIQUINONE OXIDOREDUCTASE ASHI SUBUNIT",Ovis aries;Ovis aries,s,v
IF17361,(Nop52)(Ribosomal_L28e),24520,1,7,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabcdef,5z3g,40,309.15,AB,(Nop52);(Ribosomal_L28e)_(Mak16),1,1,0,ABCDEFGHIJKLMNOPQRSTUVWXYZabcdef,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF),1,-,-1,RRP1_YEAST;MAK16_YEAST,,,,,,,,,,,Ribosomal RNA-processing protein 1;MAINTENANCE OF KILLER PROTEIN 16,Saccharomyces cerevisiae S288c;Saccharomyces cerevisiae S288c,X,Z
IF17363,(Nop52)(Ribosomal_L28e),24520,1,1,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmn,6c0f,29,412,AB,(Nop52);(Ribosomal_L28e)_(Mak16),1,1,0,ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmn,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN),1,-,-1,RRP1_YEAST;MAK16_YEAST,,,,,,,,,,,Ribosomal RNA-processing protein 1;MAINTENANCE OF KILLER PROTEIN 16,Saccharomyces cerevisiae BY4741;Saccharomyces cerevisiae BY4741,z,D
IF17362,(Nop52)(Ribosomal_L28e),24520,1,6,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijk,6cb1,22,106.05,AB,(Nop52);(Ribosomal_L28e)_(Mak16),1,1,0,ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijk,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK),1,-,-1,RRP1_YEAST;MAK16_YEAST,,,,,,,,,,,Ribosomal RNA-processing protein 1;Protein MAK16,Saccharomyces cerevisiae BY4741;Saccharomyces cerevisiae BY4741,z,D
IF17360,(Nop52)(Ribosomal_L28e),24520,1,3,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmn,6em1,14,431.1,AB,(Nop52);(Ribosomal_L28e)_(Mak16),1,1,1,ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmn,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN),1,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK)(AL)(AM)(AN),1,RRP1_YEAST;MAK16_YEAST,,,,,,,,,,,Ribosomal RNA-processing protein 1;MAINTENANCE OF KILLER PROTEIN 16,Saccharomyces cerevisiae (strain ATCC 204508 / S288c);Saccharomyces cerevisiae (strain ATCC 204508 / S288c),4,3
IF17359,(Nop52)(Ribosomal_L28e),24520,1,9,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijk(1),7ohs,5,439.85,AB,(Ribosomal_L28e)_(Mak16);(Nop52),1,1,1,ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijk,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK),1,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK),1,MAK16_YEAST;RRP1_YEAST,,,,,,,,,,,MAINTENANCE OF KILLER PROTEIN 16;Ribosomal RNA-processing protein 1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c);Saccharomyces cerevisiae (strain ATCC 204508 / S288c),3,4
IF17358,(Nop52)(Ribosomal_L28e),24520,1,8,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijk(1),7ohw,6,392.45,AB,(Ribosomal_L28e)_(Mak16);(Nop52),1,1,1,ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijk,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK),1,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH)(AI)(AJ)(AK),1,MAK16_YEAST;RRP1_YEAST,,,,,,,,,,,MAINTENANCE OF KILLER PROTEIN 16;Ribosomal RNA-processing protein 1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c);Saccharomyces cerevisiae (strain ATCC 204508 / S288c),3,4
IF17357,(Nop52)(Ribosomal_L28e),24520,1,10,P 1(EMI),ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefgh(1),7ohx,4,417.1,AB,(Ribosomal_L28e)_(Mak16);(Nop52),1,1,1,ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefgh,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH),1,ABCDEFGHIJKLMNOPQRSTUVWXYZ(AA)(AB)(AC)(AD)(AE)(AF)(AG)(AH),1,MAK16_YEAST;RRP1_YEAST,,,,,,,,,,,MAINTENANCE OF KILLER PROTEIN 16;Ribosomal RNA-processing protein 1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c);Saccharomyces cerevisiae (strain ATCC 204508 / S288c),3,4
IF17464,(Nsp1_C)(Nup54),12875,1,9,P 65 2 2,ABCDE,5c3l,2,2036.6,AB,(Nsp1_C)_(APG6_N);(Nup54),1,1,1,ABCDE,ABCDE,1,ABC,1,Q91349_XENLA;K9ZTJ6_XENLA,,,,,,,,,,,NUCLEAR PORE COMPLEX GLYCOPROTEIN P62;Nup54,Xenopus laevis;Xenopus laevis,C,A
IF17463,(Nsp1_C)(Nup54),12875,1,10,P 21 21 21,A2B2C2D2E2F2,5cws,17,1672.45,AB,(Nsp1_C)_(Sec8_exocyst);(Nup54)_(Nup54_57_C),1,1,1,A2B2C2D2E2F2,ABCDEF,1,A2B2C2D2,1,NSP1_CHATD;NUP57_CHATD,,,,,,,,,,,"NUCLEAR PORE PROTEIN NSP1,NUCLEOSKELETAL-LIKE PROTEIN;NUCLEAR PORE PROTEIN NUP57",Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719);Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719),C,E
IF17462,(Nsp1_C)(Nup54),12875,1,6,P 1(EMI),A6B4C4D4E4F4,5ijn,9,262.55,AB,(Nsp1_C)_(CCDC14);(Nup54)_(Nup54_C),1,1,0,A6B4C4D4E4F4,A48B32C32D32E32F32,1,-,-1,NUP62_HUMAN;NUP54_HUMAN,,,,,,,,,,,"62 KDA NUCLEOPORIN,NUCLEOPORIN NUP62;NUCLEAR PORE COMPLEX PROTEIN NUP54",Homo sapiens;Homo sapiens,H,F
IF17461,(Nsp1_C)(Nup54),12875,1,5,P 1(EMI),A6B4C4D4E4F2G2,5ijo,8,262.55,AB,(Nsp1_C)_(CCDC14);(Nup54)_(Nup54_C),1,1,0,A6B4C4D4E4F2G2,A48B32C32D32E32F16G16,1,-,-1,NUP62_HUMAN;NUP54_HUMAN,,,,,,,,,,,"62 KDA NUCLEOPORIN,NUCLEOPORIN NUP62,NUCLEAR PORE COMPLEX PROTEIN NUP62;54 KDA NUCLEOPORIN,NUCLEAR PORE COMPLEX PROTEIN NUP54",Homo sapiens;Homo sapiens,H,F
IF17459,(Nsp1_C)(Nup54),12875,1,18,P 1(EMI),A4B4C4D4E2F2G2H2I2J2K2,7n85,18,1617.7,AB,(Nsp1_C);(Nucleoporin_FG)_(Nucleoporin_FG)_(Nucleoporin_FG)_(Nup54),1,1,0,A4B4C4D4E2F2G2H2I2J2K2,A32B32C32D32E16F16G16H16I16J16K16,1,-,-1,NSP1_YEAST;NUP57_YEAST,,,,,,,,,,,"NUCLEAR PORE PROTEIN NSP1,NUCLEOSKELETAL-LIKE PROTEIN,P110;NUCLEAR PORE PROTEIN NUP57",Saccharomyces cerevisiae;Saccharomyces cerevisiae,A,B
IF17455,(Nsp1_C)(Nup54),12875,1,12,P 1(EMI),A6B6C4D4E4F2G2H2I2J2K2L2M2N2O2P2Q2R2S2T2U2,7n9f,22,1830.9,AB,(Nsp1_C);(Nucleoporin_FG)_(Nucleoporin_FG)_(Nucleoporin_FG)_(Nup54),1,1,0,A6B6C4D4E4F2G2H2I2J2K2L2M2N2O2P2Q2R2S2T2U2,A48B48C32D32E32F16G16H16I16J16K16L16M16N16O16P16Q16R16S16T16U16,1,-,-1,NSP1_YEAST;NUP57_YEAST,,,,,,,,,,,"NUCLEAR PORE PROTEIN NSP1,NUCLEOSKELETAL-LIKE PROTEIN,P110;NUCLEAR PORE PROTEIN NUP57",Saccharomyces cerevisiae;Saccharomyces cerevisiae,A,B
IF17460,(Nsp1_C)(Nup54),12875,1,7,P 1(EMI),A4B4C4D4E4F4(1),7per,3,262.4,AB,(Nup54)_(Nup54_C);(Nsp1_C)_(CCDC14),1,1,0,A4B4C4D4E4F4,A32B32C32D32E32F32,1,-,-1,NUP54_HUMAN;NUP62_HUMAN,,,,,,,,,,,"54 KDA NUCLEOPORIN,NUCLEAR PORE COMPLEX PROTEIN NUP54;62 KDA NUCLEOPORIN,NUCLEOPORIN NUP62,NUCLEAR PORE COMPLEX PROTEIN NUP62",Homo sapiens;Homo sapiens,H,F
IF17451,(Nsp1_C)(Nup54),12875,1,3,P 1(EMI),A8B7C7D6E5F5G5H4I4J4K4L4M4N4O4P4Q4R4S4T2U2V2W2XY(1),7r5j,6,2029.95,AB,(Nsp1_C);(Nup54)_(Nup54_C),1,1,1,A8B7C7D6E5F5G5H4I4J4K4L4M4N4O4P4Q4R4S4T2U2V2W2XY,A64B56C56D48E40F40G40H32I32J32K32L32M32N32O32P32Q32R32S32T16U16V16W16X8Y8,1,A64B56C56D48E40F40G40H32I32J32K32L32M32N32O32P32Q32R32S32T16U16V16W16X8Y8,1,NUP62_HUMAN;NUP54_HUMAN,,,,,,,,,,,"62 KDA NUCLEOPORIN,NUCLEOPORIN NUP62,NUCLEAR PORE COMPLEX PROTEIN NUP62;54 KDA NUCLEOPORIN,NUCLEAR PORE COMPLEX PROTEIN NUP54",Homo sapiens;Homo sapiens,J3,H3
IF17450,(Nsp1_C)(Nup54),12875,1,4,P 1(EMI),A8B7C7D6E5F5G5H4I4J4K4L4M4N4O4P4Q4R4S4T2U2V2W2XY(2),7r5k,5,2081.65,AB,(Nsp1_C);(Nup54)_(Nup54_C),1,1,1,A8B7C7D6E5F5G5H4I4J4K4L4M4N4O4P4Q4R4S4T2U2V2W2XY,A64B56C56D48E40F40G40H32I32J32K32L32M32N32O32P32Q32R32S32T16U16V16W16X8Y8,1,A64B56C56D48E40F40G40H32I32J32K32L32M32N32O32P32Q32R32S32T16U16V16W16X8Y8,1,NUP62_HUMAN;NUP54_HUMAN,,,,,,,,,,,"62 KDA NUCLEOPORIN,NUCLEOPORIN NUP62,NUCLEAR PORE COMPLEX PROTEIN NUP62;54 KDA NUCLEOPORIN,NUCLEAR PORE COMPLEX PROTEIN NUP54",Homo sapiens;Homo sapiens,J3,H3
IF17449,(Nsp1_C)(Nup54),12875,1,11,P 1(EMI),A4B4C4D4E4F4G4H4I4J2K2L2M2N2O2P2Q2R2S2T2U2V2W2X2Y2Z2a2bc,7tbi,31,1570.45,AB,(Nsp1_C);(Nup54)_(Nup54_57_C),1,1,0,A4B4C4D4E4F4G4H4I4J2K2L2M2N2O2P2Q2R2S2T2U2V2W2X2Y2Z2a2bc,A32B32C32D32E32F32G32H32I32J16K16L16M16N16O16P16Q16R16S16T16U16V16W16X16Y16Z16(AA)16(AB)8(AC)8,1,-,-1,-,,,,,,,,,,,Nsp1;Nup49,Saccharomyces cerevisiae;Saccharomyces cerevisiae,M1,O1
IF17448,(Nsp1_C)(Nup54),12875,1,14,P 1(EMI),A7B7C6D6E5F5G5H5I4J4K4L4M4N4O4P4Q4R4S4T4U4V4W4X4Y2Z2a2b2c2d2,7tbj,53,1573.65,AB,(Nsp1_C);(Nup54)_(Nup54_57_C),1,1,0,A7B7C6D6E5F5G5H5I4J4K4L4M4N4O4P4Q4R4S4T4U4V4W4X4Y2Z2a2b2c2d2,A56B56C48D48E40F40G40H40I32J32K32L32M32N32O32P32Q32R32S32T32U32V32W32X32Y16Z16(AA)16(AB)16(AC)16(AD)16,1,-,-1,-,,,,,,,,,,,NUP62;NUP54,Homo sapiens;Homo sapiens,M1,O1
IF17447,(Nsp1_C)(Nup54),12875,1,15,P 1(EMI),A7B7C6D6E5F5G5H5I4J4K4L4M4N4O4P4Q4R4S4T4U4V4W4X4Y2Z2a2b2c2d2,7tbk,59,1568.95,AB,(Nsp1_C);(Nup54)_(Nup54_57_C),1,1,0,A7B7C6D6E5F5G5H5I4J4K4L4M4N4O4P4Q4R4S4T4U4V4W4X4Y2Z2a2b2c2d2,A56B56C48D48E40F40G40H40I32J32K32L32M32N32O32P32Q32R32S32T32U32V32W32X32Y16Z16(AA)16(AB)16(AC)16(AD)16,1,-,-1,-,,,,,,,,,,,NUP62;NUP54,Homo sapiens;Homo sapiens,M1,O1
